Tanggal,Beras Premium,Beras Medium,Beras SPHP,Jagung Tk Peternak,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Cabai Merah Besar,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Minyakita,Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Daging Kerbau Beku (Impor),Daging Kerbau Segar (Lokal)
09/07/2023,13250,11500,0,6000,13500,27500,36500,26500,0,105000,27500,39000,30000,13500,16000,14000,10500,0,13000,25000,38000,32000,6250,0,0
10/07/2023,13250,11500,0,6000,13500,26500,35000,29000,0,105000,27500,38500,30000,13500,16000,14000,10500,0,13000,25000,39000,32500,6250,0,0
11/07/2023,13250,11500,0,6000,13500,27000,34000,25000,0,105000,25500,37500,28500,13500,16000,14000,10500,0,13000,25000,38000,32000,6250,0,0
12/07/2023,13250,11500,0,6000,13000,26000,33000,25000,0,105000,29500,38000,29500,13500,15500,14000,10500,0,13000,25000,38000,32500,6250,0,0
13/07/2023,13250,11500,0,6000,13500,24000,33000,27500,0,105000,28500,38500,29500,13500,15500,14000,10500,0,13000,28000,38000,32500,6250,0,0
14/07/2023,13250,11500,0,6000,12000,24000,35500,25500,0,105000,26500,38500,29500,13500,15500,14000,10500,0,13000,34000,35000,32000,6250,0,0
15/07/2023,13250,11500,0,6000,12000,24000,35500,25500,0,105000,26500,38500,29500,13500,15500,14000,10500,0,13000,34000,35000,32000,6250,0,0
16/07/2023,13000,11500,0,6000,12000,24500,33000,26500,0,105000,27000,38500,29500,13500,15500,14000,10500,0,13000,35000,38000,34500,6250,0,0
17/07/2023,13000,11500,0,6000,12000,23000,33000,25000,0,105000,28500,38500,29500,13500,15500,14000,10500,0,13000,34000,38000,34000,6250,0,0
18/07/2023,13000,11500,0,6000,12000,22500,33500,23500,0,105000,28500,37500,29500,13500,15500,14000,10500,0,12500,35000,37000,34000,6250,0,0
19/07/2023,13000,11500,0,6000,12000,25500,33000,23500,0,105000,27500,38000,29500,13500,15500,14000,10500,0,12500,34000,38000,34500,6250,0,0
20/07/2023,13000,11500,0,6000,12000,25500,32500,25000,0,105000,28500,38000,29500,13500,15500,14500,10500,0,13000,34000,38000,34500,6250,0,0
21/07/2023,13000,11500,0,6000,12000,24500,34500,25000,0,105000,27500,37500,30000,13500,15500,14500,10500,0,13000,32000,38000,34000,6250,0,0
22/07/2023,13000,11500,0,6000,12000,24500,34500,23500,0,105000,25000,38000,30000,13500,15500,14500,10500,0,13000,34000,38000,33500,6250,0,0
23/07/2023,13000,11500,0,6000,12000,24500,36500,22500,0,105000,27500,37500,30000,13500,15500,14500,10500,0,13000,34000,38000,33500,6250,0,0
24/07/2023,13000,11250,0,6000,12000,22000,41500,22500,0,105000,30000,36500,30000,13500,15500,14500,10500,0,13000,34000,38000,33500,6250,0,0
25/07/2023,13000,11500,0,6000,12000,23500,36000,22500,0,105000,33500,36500,30000,13500,15500,14000,10500,0,13000,30000,35000,35000,6250,0,0
26/07/2023,13250,11500,0,6000,12000,22500,35500,24000,0,105000,31000,36500,30000,13500,15500,14500,10500,0,13000,30000,35000,35000,6250,0,0
27/07/2023,13000,11500,0,6000,12000,22500,35500,22500,0,105000,31000,36500,30000,13500,15500,14500,10500,0,13000,30000,35000,35000,6250,0,0
28/07/2023,13000,11500,0,6000,12000,21500,36000,22500,0,105000,31000,36000,30000,13500,15500,14500,10500,0,13000,32000,37000,34000,6250,0,0
29/07/2023,13000,11500,0,6000,12000,21500,36000,22500,0,105000,31000,36000,30000,13500,15500,14000,10500,0,13000,30000,35000,33000,6250,0,0
30/07/2023,13000,11500,0,6000,12000,21500,35500,21500,0,105000,31000,36500,30000,13500,15500,14500,10500,0,13000,32000,35000,33000,6250,0,0
31/07/2023,13000,11500,0,6000,12000,20500,36000,21000,0,105000,33500,35000,30000,13500,15500,14000,10500,0,13000,32000,35000,33000,6250,0,0
01/08/2023,13000,11500,0,6000,12000,20500,36000,21000,0,105000,33500,35000,30000,13500,15500,14000,10500,0,13000,32000,35000,33000,6250,0,0
02/08/2023,13000,11500,0,6000,12000,22000,35500,25000,0,105000,33500,35000,30000,13500,15500,14500,10500,0,13000,32000,35000,33000,6250,0,0
03/08/2023,13000,11500,0,6000,12000,22000,35000,25500,0,105000,35000,35000,30000,13500,15500,14500,10500,0,13000,35000,35000,33000,6250,0,0
04/08/2023,13000,11500,0,6000,11500,21000,35000,27500,0,105000,35000,34500,30000,13500,15500,14500,10500,0,13000,35000,35000,34000,6250,0,0
05/08/2023,13000,11500,0,6000,12000,21000,35000,27500,0,105000,35000,34500,30000,13500,15500,14500,10500,0,13000,35000,35000,34000,6250,0,0
06/08/2023,13000,11500,0,6000,12000,22500,34500,27500,0,105000,35000,34000,29500,13500,15500,14500,10500,0,13000,32000,35000,34500,6250,0,0
07/08/2023,13000,11500,0,6000,12000,22500,35000,26500,0,105000,37500,34500,29500,13500,15500,14500,10500,0,13000,32000,35000,34500,6250,0,0
08/08/2023,13000,11500,0,6000,12000,21500,34000,23500,0,105000,35500,34500,29500,13500,15500,14500,10500,0,13000,35000,35000,34500,6250,0,0
09/08/2023,13000,11500,0,6000,12000,19000,34000,25000,0,105000,35000,35000,29000,13500,15500,14500,10500,0,13000,32000,35000,34500,6250,0,0
10/08/2023,13000,11500,0,6000,12000,19000,34000,25000,0,105000,35000,35000,29000,13500,15500,14500,10500,0,13000,35000,35000,34500,6250,0,0
11/08/2023,13000,11500,0,6000,12000,18000,34000,25000,0,105000,35000,35000,29000,13500,15500,14500,10500,0,13000,35000,35000,33500,6250,0,0
12/08/2023,13000,11500,0,6000,12000,19000,34000,24000,0,105000,35500,35500,29000,13500,15500,14500,10500,0,13000,35000,35000,33500,6250,0,0
13/08/2023,13000,11500,0,6000,12000,20500,34000,23500,0,105000,35000,35500,29000,13500,15500,14500,10500,0,13000,35000,35000,33500,6250,0,0
14/08/2023,13000,11500,0,6000,12000,19500,34500,27500,0,105000,37500,35500,29500,13500,15500,14500,10500,0,13000,35000,35000,33500,6250,0,0
15/08/2023,13000,11500,0,6000,12000,21500,33000,33500,0,105000,40000,35500,29500,13500,15500,14500,10500,0,13000,32000,35000,34000,6250,0,0
16/08/2023,13000,11500,0,6000,12000,20000,33000,29000,0,105000,40000,35500,29000,13500,15500,14500,10500,0,13000,35000,35000,34500,6250,0,0
17/08/2023,13000,11500,0,6000,12000,20000,33000,31500,0,105000,39000,35500,29000,13500,15500,14500,10500,0,13000,32000,35000,35000,6250,0,0
18/08/2023,13000,11500,0,6000,12000,20000,34500,30000,0,105000,37500,35500,29000,13500,15500,14500,10500,0,13000,32000,35000,32500,6250,0,0
19/08/2023,13000,11500,0,6000,12000,20000,34500,30000,0,105000,37500,35500,28500,13500,15500,14500,10500,0,13250,32000,35000,31500,6250,0,0
20/08/2023,13000,11500,0,6000,12000,21000,32500,35000,0,105000,36000,35500,27500,13500,15500,14500,10500,0,13000,35000,35000,32000,6250,0,0
21/08/2023,13000,11500,0,6000,12000,17000,34000,32500,0,105000,35000,35500,27000,13500,15500,14500,10500,0,13000,35000,35000,31000,6250,0,0
22/08/2023,13000,11500,0,6000,12000,17000,34000,32500,0,105000,35000,35500,27000,13500,15500,14500,10500,0,13000,35000,35000,32500,10000,0,0
23/08/2023,13000,11500,0,6000,12000,18000,34000,31000,0,105000,36500,35500,27000,13500,15500,14500,10500,0,13000,35000,35000,32000,10000,0,0
24/08/2023,13000,11500,0,6000,12000,20500,32500,30000,0,105000,32500,35500,27000,13500,15500,14500,10500,0,13000,35000,35000,31500,10000,0,0
25/08/2023,13000,11750,0,6000,12000,19000,34000,34500,0,105000,26500,35500,27000,13500,15500,14500,10500,0,13000,35000,35000,31500,10000,0,0
26/08/2023,13000,11750,0,6000,12000,19000,33500,34500,0,105000,27500,35500,27000,13500,15500,14500,10500,0,13000,32000,35000,31500,10000,0,0
27/08/2023,13000,11750,0,6000,12000,19000,33500,33500,0,105000,27500,35500,27000,13500,15500,14500,10500,0,13000,32000,35000,32000,10000,0,0
28/08/2023,13000,11750,0,6000,12000,21500,34500,30000,0,105000,27500,35500,26500,13500,15500,14500,10500,0,13000,32000,35000,32000,10000,0,0
29/08/2023,13000,11750,0,6000,12000,20000,34000,32500,0,105000,24500,35500,26000,13500,15500,14500,10500,0,13000,32000,35000,32000,10000,0,0
30/08/2023,13000,11750,0,6000,12000,19000,34000,34000,0,105000,24500,35500,26000,13500,15500,14500,10500,0,13000,32000,35000,32000,10000,0,0
31/08/2023,13250,11750,0,6000,12000,20000,33000,30000,0,105000,24500,35500,26000,13500,15500,14500,10500,0,13000,32000,35000,31500,10000,0,0
01/09/2023,13250,11750,0,6000,12000,19000,33000,32500,0,105000,24500,35500,25500,13500,15500,14500,10500,0,13000,32000,35000,31500,10000,0,0
02/09/2023,13250,12000,0,6000,12000,19000,33000,29000,0,105000,24500,35500,25500,13500,15500,14500,10500,0,13000,32000,35000,32000,10000,0,0
03/09/2023,13250,11750,0,6000,12000,19000,33500,27500,0,105000,22000,35500,25000,13500,15500,14500,10500,0,13000,32000,35000,31500,10000,0,0
04/09/2023,13250,11750,0,6000,12000,19000,33000,28500,0,105000,23500,35500,25500,13500,15500,14500,10500,0,13000,32000,35000,31500,10000,0,0
05/09/2023,13250,11750,0,6000,12000,19000,33000,25000,0,105000,20000,36000,25500,13500,15500,14500,10500,0,13000,32000,35000,31500,10000,0,0
06/09/2023,13250,12000,0,6000,12000,19000,33000,22500,0,105000,20000,36500,26000,13500,15500,14500,10500,0,13000,32000,35000,31500,10000,0,0
07/09/2023,13250,12000,0,6000,12000,19000,34000,23500,0,105000,20000,36500,26000,13500,15500,14500,10500,0,13000,32000,35000,32000,10000,0,0
08/09/2023,13250,12000,0,6000,12000,18000,34000,20000,0,105000,20000,36500,26000,13500,15500,14500,10500,0,13000,32000,35000,33500,10000,0,0
09/09/2023,13250,12000,0,6000,12000,18000,34000,21000,0,105000,20000,36500,26000,13500,15500,14500,10500,0,13000,35000,35000,33500,10000,0,0
10/09/2023,13750,12250,0,6000,12000,19500,33000,23000,0,105000,22500,36000,26000,13500,15500,14500,11000,0,13000,35000,35000,33500,10000,0,0
11/09/2023,13750,12250,0,6000,12000,19000,34500,23500,0,105000,23500,36500,26000,13500,15500,14500,11000,0,13000,35000,35000,33500,10000,0,0
12/09/2023,13750,12250,0,6000,12000,19000,33000,21500,0,105000,21000,36500,25500,13500,15500,14500,11000,0,13000,35000,35000,33500,10000,0,0
13/09/2023,13750,12250,0,6000,12000,19000,33000,22500,0,105000,22000,36500,25500,13500,15500,14500,11000,0,13000,35000,35000,33000,10000,0,0
14/09/2023,13750,12250,0,6000,12000,19000,33500,21500,0,105000,22000,36000,25500,13500,15500,14500,11000,0,13000,35000,35000,33500,10000,0,0
15/09/2023,13750,12500,0,6000,12000,19000,34000,20000,0,105000,20000,35500,25500,13500,15500,14500,11000,0,13000,35000,35000,33500,10000,0,0
16/09/2023,13750,12500,0,6000,12000,19000,34000,20000,0,105000,20000,35500,25500,12750,15500,14500,11000,0,13000,35000,35000,34500,10000,0,0
17/09/2023,13750,12500,0,6000,12000,19000,33000,20000,0,105000,21500,35500,25500,13500,15500,14500,11000,0,13000,35000,35000,34000,10000,0,0
18/09/2023,14500,13000,0,6000,12000,18000,34000,20000,0,100000,20000,35000,25000,13500,16000,15000,12000,0,13000,35000,35000,28000,10000,0,0
19/09/2023,13750,12500,0,6000,12000,19000,31500,20000,0,105000,22500,35000,25000,13500,15500,14500,11000,0,13000,35000,35000,34000,10000,0,0
20/09/2023,13750,12500,0,6000,12000,18750,33000,20000,0,105000,21000,35000,25000,13500,15500,14500,11000,0,12500,35000,35000,34000,10000,0,0
21/09/2023,13750,11500,0,6000,12000,19000,33000,20000,0,105000,21500,34500,25000,13500,15500,14500,11000,0,13000,35000,35000,34000,10000,0,0
22/09/2023,13750,12500,0,6000,12000,19000,33500,23500,0,105000,22000,34500,25000,13500,15500,14500,11000,0,13000,35000,35000,34000,10000,0,0
23/09/2023,13750,12500,0,6000,12500,19000,33500,23500,0,105000,22000,34500,25000,13500,15500,14500,11000,0,13000,35000,35000,33000,10000,0,0
24/09/2023,13750,12500,0,6000,12000,18750,33500,22500,0,105000,22000,34500,25000,13500,15500,14500,11000,0,13000,30000,32000,34000,10000,0,0
25/09/2023,13750,12500,0,6000,12500,19000,34000,27500,0,105000,21500,35000,25000,13500,15500,14500,11000,0,13000,30000,32000,34000,10000,0,0
26/09/2023,13750,12500,0,6000,12500,18750,34000,27500,0,105000,20000,35500,25000,13500,15500,14500,11000,0,13000,30000,32000,34000,10000,0,0
27/09/2023,13750,12500,0,6000,12500,19000,33000,25000,0,105000,24000,35500,25000,13500,15500,14500,11000,0,13000,30000,32000,34000,10000,0,0
28/09/2023,13750,12500,0,6000,12500,18750,33000,25000,0,105000,24000,35500,25000,13500,15500,14500,11000,0,13000,30000,32000,34000,10000,0,0
29/09/2023,13750,12500,0,6000,12500,19000,33500,25000,0,105000,25000,35500,24500,13500,15500,14500,11000,0,13000,32000,32000,34000,10000,0,0
30/09/2023,13750,12500,0,6000,12500,19000,33500,25000,0,105000,25000,35500,24500,13500,15500,14500,11000,0,13000,32000,35000,34000,10000,0,0
01/10/2023,13750,12500,0,6000,12500,19000,33500,25000,0,105000,25500,35500,24500,13500,15500,14500,11000,0,13000,32000,35000,34000,10000,0,0
02/10/2023,13750,12500,0,6000,12500,19000,33000,25000,0,105000,26000,35500,24500,13500,15500,15000,11000,0,13000,32000,35000,34000,10000,0,0
03/10/2023,13750,12500,0,6000,12500,17500,34000,27500,0,105000,28500,35500,24500,13500,15500,14500,11000,0,13000,32000,35000,34000,10000,0,0
04/10/2023,13750,12500,0,6000,12500,17500,33500,30000,0,105000,32500,35500,24500,13500,15500,14500,11000,0,13000,32000,35000,35000,10000,0,0
05/10/2023,13750,11975,0,6000,12500,17500,33500,25000,0,105000,36000,35000,24500,13500,15500,14500,11000,0,13000,32000,35000,33000,10000,0,0
06/10/2023,14000,11725,0,6000,12500,17500,34000,27500,0,105000,34500,35000,24500,13500,15500,14500,11000,0,13000,32000,35000,35000,10000,0,0
07/10/2023,14000,11725,0,6000,12500,17500,34000,27500,0,105000,34500,35000,24500,13500,15500,15000,11000,0,13000,35000,35000,35000,10000,0,0
08/10/2023,14000,11725,0,6000,12500,17500,35000,27500,0,105000,35000,35500,24500,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
09/10/2023,14500,11950,0,6000,12000,18000,34000,20000,0,100000,35000,36000,25000,13500,16000,15000,12000,0,13000,30000,35000,30000,10000,0,0
10/10/2023,14000,12250,0,6000,12500,19000,33500,22500,0,105000,35500,36000,25000,13500,15500,14500,11000,0,13000,35000,35000,34000,10000,0,0
11/10/2023,14000,11725,0,6000,12500,19000,33500,25000,0,105000,38000,36000,25000,13500,15500,14500,11000,0,13000,35000,35000,34000,10000,0,0
12/10/2023,13750,11725,0,6000,12500,18000,33500,25000,0,105000,40000,35000,25000,13500,15500,14500,11000,0,13000,35000,35000,34000,10000,0,0
13/10/2023,13750,11725,0,6000,12500,18000,33500,25000,0,105000,40000,35500,25000,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
14/10/2023,13750,11725,0,6000,12500,17500,33000,25000,0,105000,40000,35500,25000,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
15/10/2023,13750,11725,0,6000,12500,18000,33000,25000,0,105000,40000,35500,25000,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
16/10/2023,13750,11725,0,6000,12500,19000,32500,25000,0,105000,40000,35500,24500,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
17/10/2023,13750,11725,0,6000,12500,19000,34000,25000,0,105000,41000,35500,24500,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
18/10/2023,13750,11725,0,6000,13000,19000,32500,21500,0,105000,45000,35000,24500,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
19/10/2023,13750,11725,0,6000,13000,19000,32500,22500,0,105000,45000,35500,24500,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
20/10/2023,13750,11725,0,6000,14000,18000,33000,28500,0,105000,46000,35000,24500,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
21/10/2023,14000,11725,0,6000,14000,18000,31500,28500,0,105000,47000,35000,24500,13500,15500,14500,11000,0,13000,35000,35000,35000,10000,0,0
22/10/2023,14000,11725,0,6000,14000,18000,31500,28500,0,105000,48500,35000,24500,13500,15500,14000,11000,0,13000,35000,35000,35000,10000,0,0
23/10/2023,14000,11725,0,6000,14000,18000,33000,28500,0,105000,55000,35500,24500,13500,15500,14000,11000,0,13000,35000,35000,35000,10000,0,0
24/10/2023,14000,11725,0,6000,14000,18000,32500,26000,0,105000,55000,35500,24500,13500,15500,14000,11000,0,13000,35000,35000,35000,10000,0,0
25/10/2023,14000,11725,0,6000,14000,18000,32500,23500,0,105000,55000,34500,24500,13500,15500,14000,10500,0,12500,35000,35000,35000,10000,0,0
26/10/2023,14000,11725,0,6000,14000,18000,32500,24500,0,105000,55000,34500,24500,14000,15500,14000,10000,0,12500,35000,35000,35000,10000,0,0
27/10/2023,14000,11725,0,6000,14000,18000,32500,26000,0,105000,60000,34000,24500,14750,15500,14000,10000,0,12500,35000,35000,35000,10000,0,0
28/10/2023,14000,11725,0,6000,14000,18000,32500,25500,0,105000,60000,34000,24500,14750,15500,14000,10000,0,12500,35000,35000,35000,10000,0,0
29/10/2023,14000,11725,0,6000,14000,18000,32500,25500,0,105000,60000,34000,24500,14750,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
30/10/2023,14000,11725,0,6000,14000,20000,32500,26000,0,105000,65000,34500,24500,14750,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
31/10/2023,14000,11725,0,6000,14000,20000,32500,26000,0,105000,65000,34500,24500,14750,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
01/11/2023,14000,11725,0,6000,14000,20000,32500,28000,0,105000,62500,34500,24500,14750,15500,15000,10000,0,12500,35000,35000,35000,10000,0,0
02/11/2023,14000,11950,0,6000,13000,20000,33000,32000,0,100000,65000,34000,24000,15000,16000,14000,10000,0,12000,35000,35000,30000,10000,0,0
03/11/2023,14000,11725,0,6000,14000,22500,33000,31500,0,105000,72500,34250,24500,14750,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
04/11/2023,14000,11725,0,6000,14000,22500,33000,31500,0,110000,72500,34250,24500,14750,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
05/11/2023,14000,11725,0,6000,14000,21500,33000,31000,0,110000,72500,34250,24500,14750,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
06/11/2023,14000,11950,0,6000,13000,22000,33000,50000,0,110000,60000,34500,26000,15000,16000,14000,10000,0,12000,35000,35000,30000,10000,0,0
07/11/2023,14000,11725,0,6000,14000,23000,32000,60000,0,105000,67500,34500,25500,14750,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
08/11/2023,14000,11725,0,6000,14000,23500,31000,50000,0,105000,72500,34500,25500,14750,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
09/11/2023,14000,11725,0,6000,14000,25000,31000,50000,0,110000,70000,34500,26000,14750,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
10/11/2023,14000,11725,0,6000,14000,25000,31000,50000,0,110000,70000,34500,26000,14750,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
11/11/2023,14000,11425,0,6000,14000,25000,31000,50000,0,110000,70000,34500,26000,14750,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
12/11/2023,14000,11425,0,6000,14000,25000,32000,50000,0,110000,70000,34500,26000,14750,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
13/11/2023,14000,11425,0,6000,14000,25000,32500,50000,0,110000,75000,35000,26000,14750,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
14/11/2023,14000,11425,0,6000,14000,25000,32500,50000,0,110000,70000,35000,26000,15250,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
15/11/2023,14000,11425,0,6000,14000,25000,32500,47500,0,110000,72500,35000,26000,15250,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
16/11/2023,14000,11425,0,6000,14000,25000,32500,45000,0,110000,71000,35000,26000,15250,15500,14500,10000,0,12500,35000,35000,35000,10000,0,0
17/11/2023,14000,11425,0,6000,14000,25000,33500,51000,0,110000,73500,34500,26000,15250,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
18/11/2023,14000,11425,0,6000,14000,25000,33500,51000,0,110000,73500,34500,26000,15250,15500,14500,10000,0,12500,35000,35000,36000,10000,0,0
19/11/2023,14000,11425,0,6000,14000,25000,33500,47500,0,110000,73500,34500,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
20/11/2023,14000,11425,0,6000,14000,25000,32500,55000,0,110000,85000,34500,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
21/11/2023,14000,11425,0,6000,14000,25000,32500,57500,0,110000,82500,34500,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
22/11/2023,14000,11425,0,6000,14000,25000,32500,57500,0,110000,82500,34500,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
23/11/2023,14000,11425,0,6000,14000,25000,33500,65000,0,110000,78500,34000,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
24/11/2023,14000,11425,0,6000,14000,25000,33500,52500,0,110000,78500,33500,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
25/11/2023,14000,11425,0,6000,14000,25000,33500,52500,0,110000,78500,34000,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
26/11/2023,14000,11425,0,6000,14000,25000,33500,52500,0,110000,80000,33500,26000,15250,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
27/11/2023,14000,11425,0,6000,14000,24000,33000,67500,0,110000,82500,32500,26000,15750,16000,14500,10000,0,12500,35000,35000,36000,10000,0,0
28/11/2023,14000,11425,0,6000,14000,25000,31500,67500,0,110000,75000,32500,26000,15750,16000,14500,10000,0,12500,35000,35000,35000,10000,0,0
29/11/2023,14000,11425,0,6000,14000,25000,31500,67500,0,110000,75000,32500,26000,15750,16000,14500,10000,0,12500,35000,35000,35000,10000,0,0
30/11/2023,14000,11425,0,6000,14000,26500,32500,70000,0,110000,75000,33000,26000,15750,16000,14500,10000,0,12500,35000,35000,35000,10000,0,0
01/12/2023,14000,11425,0,6000,14000,26500,33500,72500,0,110000,73500,33000,26000,15750,16000,14500,10000,0,12500,35000,35000,34000,10000,0,0
02/12/2023,14000,11425,0,6000,14000,26500,33500,72500,0,110000,73500,33000,26000,15750,16000,14500,10000,0,12500,35000,35000,34000,10000,0,0
03/12/2023,14000,11425,0,6000,14000,26500,33500,70000,0,110000,75000,34000,26000,15750,15500,15000,10000,0,12500,35000,35000,34000,10000,0,0
04/12/2023,14000,11425,0,6000,14000,27500,33500,71000,0,110000,77500,34000,26000,15750,15500,15000,10000,0,12500,35000,35000,34000,10000,0,0
05/12/2023,14000,11425,0,6000,14000,29500,32500,77500,0,110000,92500,34000,26000,15750,15500,15000,10000,0,12500,35000,35000,34000,10000,0,0
06/12/2023,14000,11425,0,6000,14000,29500,32500,75000,0,110000,82500,33000,26000,16250,16500,14000,10000,0,12500,35000,35000,34000,10000,0,0
07/12/2023,14000,11425,0,6000,14000,29500,32500,77500,0,110000,80000,32000,26500,16750,15500,15000,10000,0,12500,35000,40000,36000,10000,0,0
08/12/2023,14000,11425,0,6000,14000,26000,32500,77500,0,110000,80000,32000,26500,16750,15500,15000,10000,0,12500,35000,35000,36000,10000,0,0
09/12/2023,14000,11425,0,6000,14000,26500,34500,73500,0,110000,81000,32000,26500,16750,15500,15000,10000,0,12500,35000,35000,36000,10000,0,0
10/12/2023,14000,11425,0,6000,14000,26500,33500,75000,0,110000,80000,32000,26500,16750,15500,15000,10000,0,12500,25000,35000,36000,10000,0,0
11/12/2023,14000,11425,0,6000,14000,26500,33500,75000,0,110000,80000,32000,26500,15750,15500,15000,10000,0,12500,35000,35000,36000,10000,0,0
12/12/2023,14000,11425,0,6000,14000,25000,33500,75000,0,110000,80000,32000,26500,16750,15500,15000,10000,0,12500,35000,35000,36000,10000,0,0
13/12/2023,14000,11425,0,6000,14000,24000,33500,70000,0,110000,77000,32000,26500,16750,15500,15000,10000,0,12500,35000,35000,36000,10000,0,0
14/12/2023,14000,11425,0,6000,14000,24000,34000,65000,0,110000,72500,32000,26500,16750,15500,15000,10000,0,12500,35000,35000,36000,10000,0,0
15/12/2023,14000,10900,0,0,15000,25000,34000,70000,0,110000,73000,32000,27000,16500,14000,16000,10000,0,13000,0,0,40000,10000,0,0
16/12/2023,14000,11425,0,6000,14000,26500,35000,62500,0,110000,73500,31000,26500,16750,15500,15000,10000,0,12500,35000,35000,36000,10000,0,0
17/12/2023,14000,11425,0,6000,14000,25000,34000,57500,0,110000,75000,31000,26500,16750,15500,15500,10000,0,12500,35000,35000,36000,10000,0,0
18/12/2023,14000,11425,0,6000,14000,26500,34000,57500,0,110000,67500,31500,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
19/12/2023,14000,11425,0,6000,14000,26500,35005,60000,0,110000,67500,32500,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
20/12/2023,14000,11425,0,6000,14000,26500,35000,60000,0,110000,67500,31500,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
21/12/2023,14000,11950,0,6000,14000,28000,35000,60000,0,110000,67500,31000,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
22/12/2023,14000,11950,0,6000,14000,30000,35000,55000,0,110000,64500,31000,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
23/12/2023,14000,11950,0,6000,14000,30000,35000,55000,0,110000,64500,31000,26500,14750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
24/12/2023,14000,11950,0,6000,14000,30000,35000,55000,0,110000,64500,31000,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
25/12/2023,14000,11950,0,6000,14000,30000,34500,55000,0,110000,62500,31000,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
26/12/2023,14000,11950,0,6000,14000,30000,36000,46000,0,110000,60000,31000,26500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
27/12/2023,14000,11950,0,6000,14000,31000,36000,46000,0,110000,60000,31000,26000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
28/12/2023,14000,11950,0,6000,14000,30000,35000,51000,0,110000,60000,31000,25500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
29/12/2023,14000,11950,0,6000,15000,31000,35000,55000,0,110000,62500,32000,26000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
30/12/2023,14000,11950,0,6000,15000,32500,36500,46000,0,110000,56000,32000,26000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
31/12/2023,14000,11950,0,6000,15000,32500,36500,46000,0,110000,56000,32000,26000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
01/01/2024,14000,11950,0,6000,15000,28500,36000,41000,0,110000,70000,32000,26000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
02/01/2024,14000,11950,0,6000,15000,28500,36500,55000,0,110000,66000,32000,26000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
