Tanggal,Beras Premium,Beras Medium,Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi
2024-10-02,15500.0,13000.0,23500.0,36000.0,20500.0,115000.0,30000.0,32500.0,25500.0,16500.0,15350.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-03,15500.0,13000.0,23500.0,36000.0,24000.0,115000.0,30000.0,32500.0,25500.0,16500.0,15350.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-04,15500.0,13000.0,23500.0,37000.0,18500.0,115000.0,28500.0,32500.0,25500.0,16500.0,15350.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-05,15500.0,13000.0,23500.0,37000.0,17500.0,115000.0,28500.0,32500.0,25500.0,16500.0,15350.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-06,15500.0,13000.0,23500.0,37500.0,20000.0,115000.0,28500.0,32500.0,25500.0,17000.0,15350.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-07,15500.0,13000.0,23500.0,37500.0,20000.0,115000.0,28500.0,32500.0,25500.0,17000.0,15350.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-08,15500.0,13000.0,23500.0,36500.0,19000.0,115000.0,27500.0,31500.0,25500.0,17000.0,15850.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-09,15500.0,13000.0,23500.0,36500.0,19000.0,115000.0,27500.0,31500.0,25500.0,17000.0,15350.0,17250.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-10,15500.0,13000.0,23500.0,37500.0,20000.0,115000.0,31000.0,31500.0,25500.0,17000.0,15350.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-11,15500.0,13000.0,23500.0,36000.0,22500.0,115000.0,31000.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-12,15500.0,13000.0,22500.0,36000.0,22500.0,115000.0,31000.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-13,15500.0,13000.0,22500.0,36000.0,20000.0,115000.0,29500.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-14,15500.0,13000.0,22500.0,36000.0,20000.0,115000.0,30000.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-15,15500.0,13000.0,22500.0,36000.0,19000.0,115000.0,31500.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-16,15500.0,13000.0,23500.0,36000.0,17500.0,115000.0,31500.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,11500.0,22000.0,30000.0,34000.0,10000.0
2024-10-17,15500.0,13000.0,23500.0,36000.0,17500.0,115000.0,29000.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-18,16000.0,13000.0,25000.0,35000.0,18000.0,120000.0,35000.0,32000.0,26000.0,17000.0,15700.0,17000.0,12000.0,13000.0,22000.0,30000.0,40000.0,10000.0
2024-10-19,15500.0,13000.0,23500.0,36000.0,17500.0,115000.0,29000.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-20,15500.0,13000.0,23500.0,36000.0,17500.0,115000.0,29000.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-21,15500.0,13000.0,23500.0,36000.0,17500.0,115000.0,30000.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-22,16000.0,13000.0,23500.0,37500.0,16500.0,115000.0,26500.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-23,16000.0,13000.0,23500.0,37500.0,16500.0,115000.0,26500.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-24,16000.0,13000.0,23500.0,37500.0,15500.0,115000.0,28500.0,32500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-10-25,16000.0,13000.0,25000.0,38000.0,18000.0,120000.0,39000.0,34000.0,26000.0,17000.0,15700.0,17000.0,12000.0,13000.0,22000.0,30000.0,38000.0,10000.0
2024-10-26,16000.0,13000.0,25000.0,37500.0,15500.0,115000.0,28500.0,35000.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-10-27,16000.0,13000.0,25000.0,37500.0,15500.0,115000.0,28500.0,35000.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-10-28,16000.0,13000.0,25000.0,37500.0,15500.0,115000.0,31000.0,35500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-10-29,16000.0,13000.0,25000.0,37500.0,17500.0,115000.0,25000.0,35500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-10-30,16000.0,13000.0,25000.0,37500.0,17500.0,115000.0,26000.0,35500.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-10-31,16000.0,13000.0,25000.0,36000.0,15000.0,120000.0,30000.0,35000.0,26000.0,17000.0,15700.0,17000.0,12000.0,13000.0,22000.0,30000.0,38000.0,10000.0
2024-11-01,16000.0,13000.0,25000.0,36000.0,16000.0,120000.0,25000.0,35000.0,26000.0,17000.0,15700.0,17000.0,12000.0,13000.0,21931.03448275862,30000.0,38000.0,10000.0
2024-11-02,16000.0,13000.0,26500.0,36500.0,14500.0,115000.0,21000.0,35000.0,25500.0,17000.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-03,16000.0,13000.0,29000.0,36500.0,17500.0,115000.0,23500.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-04,16000.0,13000.0,30000.0,36500.0,17500.0,120000.0,23500.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-05,16000.0,13000.0,30000.0,36500.0,14500.0,115000.0,29000.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-06,16000.0,13000.0,28500.0,36500.0,14500.0,115000.0,27500.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-07,16000.0,13000.0,28500.0,36500.0,14500.0,115000.0,27500.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-08,16000.0,13000.0,28500.0,36500.0,14500.0,115000.0,26500.0,35000.0,30500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-09,16000.0,13000.0,29500.0,36500.0,15500.0,115000.0,23500.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-10,16000.0,13000.0,32000.0,37000.0,15500.0,115000.0,23500.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-11,16000.0,13000.0,31500.0,37000.0,15500.0,115000.0,27000.0,35000.0,25500.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-12,16000.0,13000.0,29500.0,37000.0,14000.0,115000.0,26500.0,35000.0,26000.0,16500.0,15850.0,17500.0,11000.0,12500.0,22000.0,30000.0,33000.0,10000.0
2024-11-13,16000.0,13000.0,28000.0,36500.0,15500.0,115000.0,24500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-14,16000.0,13000.0,34500.0,36500.0,14000.0,115000.0,24500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,20000.0,30000.0,34000.0,10000.0
2024-11-15,16000.0,13000.0,34500.0,36500.0,14000.0,115000.0,24500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-16,16000.0,13000.0,34500.0,38000.0,15500.0,115000.0,24500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-17,16000.0,13000.0,31000.0,38000.0,12500.0,115000.0,25500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-18,16000.0,13000.0,31000.0,38000.0,16500.0,115000.0,25500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-19,16000.0,13000.0,39000.0,39000.0,16500.0,115000.0,24000.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-20,16000.0,13000.0,35000.0,38000.0,16500.0,115000.0,24000.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-21,16000.0,13000.0,35000.0,38000.0,15000.0,115000.0,22500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-22,16000.0,13000.0,30000.0,38000.0,16500.0,115000.0,22500.0,34000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-23,16000.0,13000.0,34000.0,38000.0,16500.0,115000.0,22500.0,34500.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-24,16000.0,13000.0,36500.0,37000.0,16500.0,115000.0,22500.0,35000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-25,16000.0,13000.0,39000.0,37000.0,16500.0,115000.0,22500.0,35000.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-26,16000.0,13000.0,39000.0,37000.0,16500.0,115000.0,21000.0,35500.0,25500.0,16500.0,15850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-27,16000.0,13000.0,39000.0,37000.0,16500.0,115000.0,22500.0,35500.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-28,16000.0,13000.0,39000.0,37000.0,16500.0,115000.0,22500.0,35500.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-29,16000.0,13000.0,36500.0,37000.0,15000.0,115000.0,21500.0,35500.0,25500.0,16500.0,17350.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-11-30,16000.0,13000.0,32500.0,39000.0,16500.0,115000.0,20000.0,35000.0,25500.0,16500.0,17350.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-12-01,16000.0,13000.0,30000.0,40000.0,25000.0,120000.0,22000.0,34000.0,26000.0,17000.0,15700.0,18000.0,12000.0,13000.0,29428.571428571428,31619.04761904762,40000.0,10000.0
2024-12-02,16000.0,13000.0,32500.0,38000.0,16500.0,115000.0,22500.0,35000.0,25500.0,16500.0,17350.0,18000.0,11000.0,12500.0,22000.0,30000.0,34000.0,10000.0
2024-12-03,16000.0,13000.0,32500.0,38000.0,16500.0,115000.0,22500.0,35000.0,25500.0,16500.0,17350.0,18000.0,11000.0,12500.0,28000.0,30000.0,34000.0,10000.0
2024-12-04,16000.0,13000.0,32500.0,38000.0,16500.0,115000.0,22500.0,35000.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,28000.0,30000.0,34000.0,10000.0
2024-12-05,16000.0,13000.0,32500.0,38000.0,16500.0,115000.0,24000.0,35000.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,30000.0,34000.0,10000.0
2024-12-06,16000.0,13000.0,32500.0,39000.0,17500.0,115000.0,24000.0,35000.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-07,16000.0,13000.0,35000.0,40000.0,20000.0,120000.0,26000.0,34000.0,26000.0,17000.0,15700.0,18000.0,12000.0,13000.0,29428.571428571424,31619.04761904762,40000.0,10000.0
2024-12-08,16000.0,13000.0,34000.0,39500.0,19000.0,115000.0,24000.0,34500.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-09,16000.0,13000.0,34000.0,39500.0,19000.0,115000.0,23000.0,34500.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-10,16000.0,13000.0,34000.0,38500.0,20000.0,115000.0,22500.0,34500.0,25500.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-11,16000.0,13000.0,34000.0,38500.0,21000.0,115000.0,24000.0,34500.0,25500.0,16500.0,16850.0,18500.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-12,16000.0,13000.0,34000.0,38500.0,21000.0,115000.0,24000.0,34500.0,27000.0,16500.0,18000.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-13,15500.0,13000.0,34000.0,39500.0,21000.0,115000.0,26500.0,34500.0,26500.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-14,15500.0,13000.0,33500.0,39500.0,21000.0,115000.0,25000.0,34000.0,26500.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-15,15500.0,13000.0,33500.0,39500.0,24000.0,115000.0,25000.0,34000.0,27750.0,16500.0,16850.0,18000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-16,15500.0,13000.0,35000.0,39500.0,26500.0,115000.0,31000.0,34500.0,28250.0,17000.0,17350.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-17,15500.0,13000.0,35000.0,39500.0,25000.0,115000.0,32500.0,34500.0,29000.0,17000.0,17350.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-18,15500.0,13000.0,35000.0,39500.0,28500.0,115000.0,36000.0,34500.0,28500.0,17000.0,16850.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-19,15500.0,13000.0,34000.0,39500.0,25000.0,115000.0,41000.0,34500.0,28500.0,17000.0,17350.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-20,15500.0,13000.0,34000.0,39500.0,25000.0,115000.0,46000.0,34500.0,28500.0,17000.0,17350.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-21,15500.0,13000.0,34000.0,39500.0,28500.0,115000.0,55000.0,34500.0,28500.0,17000.0,17350.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-22,15500.0,13000.0,37500.0,37000.0,28500.0,115000.0,55000.0,34500.0,28500.0,17000.0,17350.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-23,15500.0,13000.0,39500.0,39500.0,32500.0,115000.0,40000.0,34500.0,28500.0,17000.0,17350.0,19000.0,11000.0,12500.0,30000.0,32000.0,34000.0,10000.0
2024-12-24,15760.869565217392,13000.0,34021.739130434784,39021.739130434784,22347.82608695652,115434.78260869565,30173.91304347826,34521.739130434784,26847.82608695652,16717.391304347828,16995.652173913044,18369.565217391304,11086.95652173913,12543.478260869566,29428.571428571428,31619.047619047622,34521.739130434784,10000.0
2024-12-25,15760.869565217392,13000.0,34021.739130434784,39021.739130434784,22347.826086956524,115434.78260869566,30173.91304347826,34521.739130434784,26847.826086956524,16717.391304347828,16995.652173913044,18369.565217391304,11086.95652173913,12543.478260869566,29428.57142857143,31619.047619047622,34521.739130434784,10000.0
2024-12-26,15760.869565217392,13000.0,34021.739130434784,39021.739130434784,22347.826086956524,115434.78260869566,30173.91304347826,34521.739130434784,26847.826086956524,16717.391304347828,16995.65217391304,18369.565217391304,11086.95652173913,12543.478260869566,29428.57142857143,31619.047619047622,34521.739130434784,10000.0
2024-12-27,15760.869565217394,13000.0,34021.739130434784,39021.739130434784,22347.826086956524,115434.78260869566,30173.913043478264,34521.739130434784,26847.826086956524,16717.391304347828,16995.65217391304,18369.565217391304,11086.956521739132,12543.478260869566,29428.571428571435,31619.04761904762,34521.739130434784,10000.0
2024-12-28,15760.869565217394,13000.0,34021.739130434784,39021.739130434784,22347.826086956524,115434.78260869568,30173.913043478264,34521.739130434784,26847.826086956524,16717.391304347828,16995.65217391304,18369.565217391304,11086.956521739132,12543.478260869566,29428.571428571435,31619.04761904762,34521.739130434784,10000.0
2024-12-29,15760.869565217394,13000.0,34021.73913043479,39021.73913043479,22347.826086956524,115434.78260869568,30173.913043478264,34521.73913043479,26847.826086956524,16717.391304347828,16995.65217391304,18369.565217391304,11086.956521739132,12543.478260869566,29428.57142857144,31619.047619047615,34521.73913043479,10000.0
2024-12-30,15760.869565217394,13000.0,34021.73913043479,39021.73913043479,22347.826086956527,115434.78260869568,30173.913043478264,34521.73913043479,26847.826086956527,16717.391304347828,16995.65217391304,18369.565217391304,11086.956521739132,12543.478260869566,29428.57142857144,31619.047619047615,34521.73913043479,10000.0
2024-12-31,15760.869565217396,13000.0,34021.73913043479,39021.73913043479,22347.826086956527,115434.78260869569,30173.913043478264,34521.73913043479,26847.826086956527,16717.391304347828,16995.65217391304,18369.565217391304,11086.956521739132,12543.478260869566,29428.57142857144,31619.047619047615,34521.73913043479,10000.0
2025-01-01,15671.892857142857,13056.42857142857,33467.82142857143,41719.78571428572,47833.32142857143,117423.60714285714,67743.5,34928.0,27154.928571428572,16826.14285714286,20436.678571428572,19751.85714285714,9849.17857142857,11839.57142857143,25961.32,34020.64,33123.78571428572,10010.285714285714
2025-01-02,15671.892857142857,13056.428571428572,33467.82142857143,41719.78571428571,47833.32142857143,117423.60714285714,67743.5,34928.0,27154.928571428572,16826.142857142855,20436.678571428572,19751.857142857145,9849.178571428572,11839.571428571428,25961.320000000003,34020.64,33123.78571428571,10010.285714285714
2025-01-03,15560.0,13667.0,36429.0,40625.0,48000.0,116667.0,75000.0,35250.0,29750.0,16750.0,20300.0,20375.0,8800.0,11700.0,25961.32,34020.64,40000.0,9600.0
2025-01-04,16000.0,13000.0,38333.0,43333.0,50000.0,120000.0,98333.0,35333.0,30000.0,17000.0,20500.0,21000.0,9000.0,11500.0,25961.32,34020.64,40000.0,10000.0
2025-01-05,15400.0,13000.0,34667.0,40333.0,46167.0,115000.0,81833.0,35200.0,28800.0,17100.0,19800.0,20400.0,9600.0,12000.0,30000.0,32000.0,31000.0,10000.0
2025-01-06,15475.0,13600.0,35000.0,41556.0,46000.0,116667.0,83889.0,35143.0,29000.0,16813.0,19938.0,20188.0,8750.0,12438.0,34667.0,36833.0,33143.0,10000.0
2025-01-07,15625.0,13250.0,37444.0,41556.0,46111.0,116667.0,85000.0,35000.0,28875.0,16688.0,20250.0,19875.0,9750.0,11813.0,32667.0,36833.0,32857.0,10000.0
2025-01-08,15625.0,13000.0,35750.0,41750.0,44444.0,112222.0,76375.0,35143.0,27625.0,16688.0,20250.0,19750.0,9750.0,11813.0,25200.0,35600.0,32500.0,10000.0
2025-01-09,15875.0,13000.0,34778.0,41667.0,43000.0,116667.0,76667.0,35143.0,28000.0,16875.0,21250.0,19625.0,10000.0,11875.0,32500.0,36000.0,32714.0,10000.0
2025-01-10,15625.0,13000.0,35778.0,41667.0,43000.0,116667.0,73556.0,35125.0,27500.0,16688.0,20250.0,19625.0,10000.0,11813.0,26000.0,35000.0,31857.0,10000.0
2025-01-11,15625.0,13000.0,36667.0,42556.0,43444.0,115556.0,78333.0,34875.0,27125.0,16688.0,20125.0,19625.0,10000.0,12000.0,26000.0,35000.0,31857.0,10000.0
2025-01-12,15625.0,13000.0,36222.0,42556.0,43444.0,118333.0,77889.0,34750.0,26750.0,16688.0,19625.0,19250.0,10000.0,12000.0,26000.0,35000.0,32143.0,10000.0
2025-01-13,15688.0,13000.0,33667.0,42778.0,44444.0,117222.0,74111.0,34750.0,26750.0,16688.0,20125.0,19625.0,10000.0,11813.0,26000.0,35000.0,32714.0,10000.0
2025-01-14,16000.0,13000.0,38000.0,42000.0,55000.0,120000.0,85000.0,34333.0,28000.0,17250.0,21000.0,20000.0,10000.0,12000.0,25961.32,34020.64,40000.0,10000.0
2025-01-15,15625.0,13000.0,33667.0,41111.0,45000.0,118333.0,70000.0,35000.0,27000.0,16688.0,20250.0,19625.0,10000.0,11813.0,26000.0,33500.0,31857.0,10000.0
2025-01-16,15688.0,13000.0,33056.0,41667.0,45222.0,117778.0,69444.0,35125.0,26750.0,16688.0,20250.0,19625.0,10000.0,12000.0,26167.0,34333.0,32429.0,10000.0
2025-01-17,15625.0,13000.0,32667.0,42778.0,48778.0,118333.0,59444.0,35125.0,26750.0,16813.0,20250.0,19625.0,10000.0,11813.0,26000.0,33500.0,32143.0,10000.0
2025-01-18,15625.0,13000.0,32444.0,42222.0,48556.0,118333.0,57222.0,35125.0,26500.0,16813.0,20250.0,19625.0,9750.0,11813.0,26000.0,33500.0,32429.0,10000.0
2025-01-19,15625.0,13000.0,31778.0,41667.0,53556.0,116667.0,53889.0,35125.0,26250.0,16750.0,20250.0,19625.0,10000.0,11750.0,26000.0,33500.0,31857.0,10000.0
2025-01-20,16000.0,13000.0,34250.0,43000.0,52833.0,121750.0,64167.0,35250.0,27100.0,16400.0,21000.0,19400.0,10000.0,11800.0,22000.0,35000.0,34750.0,10000.0
2025-01-21,15625.0,13000.0,33778.0,41444.0,52111.0,118333.0,62333.0,34875.0,26250.0,16875.0,20375.0,19250.0,10000.0,11750.0,26000.0,33500.0,31857.0,10000.0
2025-01-22,15625.0,13000.0,31667.0,41111.0,48556.0,116667.0,60000.0,35125.0,26250.0,16875.0,20375.0,19688.0,10000.0,11875.0,26083.0,34000.0,32429.0,10063.0
2025-01-23,15625.0,13000.0,31667.0,41667.0,48333.0,118333.0,57889.0,35125.0,26125.0,16875.0,20313.0,19688.0,10063.0,11876.0,26000.0,33500.0,32429.0,10000.0
2025-01-24,15625.0,13000.0,31667.0,41667.0,48333.0,118333.0,57889.0,34750.0,26313.0,16750.0,20750.0,19938.0,10063.0,11813.0,24000.0,32500.0,32143.0,10000.0
2025-01-25,15625.0,13000.0,31000.0,41444.0,48778.0,117222.0,55667.0,34500.0,26125.0,16813.0,20938.0,19500.0,10063.0,11813.0,22500.0,32500.0,31857.0,10000.0
2025-01-26,15625.0,13000.0,31056.0,40889.0,47778.0,117778.0,55111.0,34563.0,26125.0,17063.0,20750.0,19750.0,10000.0,11813.0,22500.0,32500.0,32143.0,10000.0
2025-01-27,15671.892857142857,13056.428571428572,33467.82142857143,41719.78571428571,47833.32142857143,117423.60714285714,67743.5,34928.0,27154.928571428572,16826.142857142855,20436.678571428572,19751.857142857145,9849.178571428572,11839.571428571428,25961.320000000003,34020.64,33123.78571428571,10010.285714285714
2025-01-28,15688.0,13000.0,30667.0,41444.0,48333.0,116667.0,52222.0,34500.0,26125.0,16875.0,20813.0,19500.0,10063.0,11813.0,23000.0,32500.0,32143.0,10000.0
2025-01-29,15688.0,13063.0,29889.0,41000.0,48556.0,118333.0,49444.0,34688.0,26125.0,16938.0,20750.0,19875.0,10125.0,11625.0,22583.0,33417.0,32429.0,10000.0
2025-01-30,15688.0,13000.0,28944.0,41222.0,48778.0,117222.0,52222.0,34563.0,26125.0,17000.0,20750.0,19500.0,10000.0,11813.0,22583.0,33000.0,32143.0,10000.0
2025-01-31,15688.0,13000.0,26167.0,41444.0,52778.0,116111.0,53889.0,34500.0,26250.0,17000.0,20750.0,19500.0,10000.0,11563.0,22583.0,32500.0,31643.0,10625.0
2025-02-01,15688.0,13000.0,29444.0,42000.0,48889.0,118333.0,52444.0,34500.0,26125.0,17000.0,20750.0,19750.0,10000.0,11813.0,22583.0,32500.0,31857.0,10000.0
2025-02-02,15563.0,13000.0,30500.0,41222.0,50222.0,117222.0,51333.0,34563.0,26125.0,17000.0,20125.0,19625.0,9750.0,11813.0,22583.0,32500.0,31857.0,10000.0
2025-02-03,15500.0,13000.0,28056.0,40889.0,51222.0,117222.0,53333.0,34375.0,26250.0,17000.0,20250.0,19750.0,9750.0,11875.0,22583.0,33000.0,31929.0,10000.0
2025-02-04,15375.0,13000.0,26611.0,40889.0,51889.0,118333.0,53333.0,34625.0,26125.0,17000.0,20313.0,19750.0,9750.0,11938.0,22500.0,32500.0,31857.0,10000.0
2025-02-05,15375.0,13000.0,27167.0,40667.0,51667.0,116667.0,51111.0,34500.0,26000.0,17000.0,20250.0,19750.0,9750.0,11875.0,22583.0,32500.0,31857.0,10250.0
2025-02-06,15375.0,13000.0,26056.0,41722.0,51778.0,117222.0,51167.0,34500.0,26000.0,17000.0,20375.0,19750.0,9813.0,11875.0,22500.0,32583.0,31571.0,10000.0
2025-02-07,15375.0,13000.0,26611.0,41333.0,51111.0,117222.0,51667.0,34500.0,26000.0,17000.0,20313.0,19750.0,10000.0,11875.0,22500.0,32500.0,31571.0,10000.0
2025-02-08,15375.0,13000.0,25889.0,40889.0,47778.0,116722.0,51111.0,34500.0,26375.0,17000.0,20250.0,19625.0,9750.0,11813.0,22500.0,32500.0,31571.0,10000.0
2025-02-09,15375.0,13000.0,25222.0,40667.0,49778.0,117222.0,50556.0,34250.0,26375.0,17000.0,20188.0,19750.0,9750.0,11625.0,22500.0,32500.0,31571.0,10000.0
2025-02-10,15375.0,13000.0,25556.0,41889.0,47778.0,118333.0,50556.0,34250.0,26375.0,17125.0,20000.0,19813.0,9625.0,11563.0,22500.0,32500.0,31857.0,10000.0
2025-02-11,15375.0,13250.0,25556.0,41667.0,47778.0,117222.0,48889.0,34125.0,26375.0,17000.0,20188.0,19750.0,9625.0,11563.0,22583.0,32500.0,31571.0,10000.0
2025-02-12,15375.0,13000.0,25889.0,41333.0,47222.0,116111.0,48889.0,34667.0,26375.0,17000.0,20125.0,19750.0,9875.0,11563.0,22500.0,32500.0,31571.0,10000.0
2025-02-13,15375.0,13000.0,25889.0,41667.0,44444.0,117222.0,48333.0,34250.0,26375.0,17000.0,20125.0,19750.0,9625.0,11625.0,22500.0,32500.0,31571.0,10000.0
2025-02-14,15375.0,13000.0,26222.0,41556.0,43000.0,117222.0,46667.0,34375.0,26125.0,17000.0,20125.0,19750.0,9625.0,11563.0,22500.0,32500.0,31571.0,10000.0
